name,type,start_time,duration,"data"
"mainboardBlue","data",53.49410675,0.0009895,0x00
"mainboardBlue","data",53.49515675,0.0009895,0x00
"mainboardBlue","data",53.49620675,0.0009895,0x00
"mainboardBlue","data",53.497257,0.0009895,0x00
"mainboardBlue","data",53.498311,0.0009895,0x00
"mainboardBlue","data",53.499361,0.0009895,0x00
"mainboardBlue","data",53.500411,0.0009895,0x00
"mainboardBlue","data",53.501461,0.0009895,0x01
"mainboardBlue","data",53.502511,0.0009895,0x00
"mainboardBlue","data",53.50356075,0.0009895,0x00
"mainboardBlue","data",53.50461075,0.0009895,0x00
"mainboardBlue","data",53.50566075,0.0009895,0x00
"mainboardBlue","data",53.50672825,0.0009895,0x00
"mainboardBlue","data",53.5077785,0.0009895,0xFF
"mainboardBlue","data",53.50882825,0.0009895,0x00
"mainboardBlue","data",53.50987825,0.0009895,0x00
"mainboardBlue","data",53.51092825,0.0009895,0x00
"mainboardBlue","data",53.51198075,0.0009895,0x00
"mainboardBlue","data",53.51303075,0.0009895,0x00
"mainboardBlue","data",53.51408075,0.0009895,0x00
"mainboardBlue","data",53.51513075,0.0009895,0x00
"mainboardBlue","data",53.516181,0.0009895,0x5F
"mainboardBlue","data",53.51723125,0.0009895,0x61
"mainboardGrey","data",53.5492195,0.0009895,0xAA
"mainboardGrey","data",53.55027,0.0009895,0x30
"mainboardGrey","data",53.551324,0.0009895,0x0A
"mainboardGrey","data",53.55237425,0.0009895,0x00
"mainboardGrey","data",53.55342475,0.0009895,0xFF
"mainboardGrey","data",53.55447525,0.0009895,0x03
"mainboardGrey","data",53.55552575,0.0009895,0x00
"mainboardGrey","data",53.55657675,0.0009895,0x00
"mainboardGrey","data",53.55762775,0.0009895,0x42
"mainboardGrey","data",53.55867875,0.0009895,0x82
"mainboardBlue","data",53.580505,0.0009895,0xAA
"mainboardBlue","data",53.58155475,0.0009895,0x30
"mainboardBlue","data",53.58260475,0.0009895,0x40
"mainboardBlue","data",53.58365475,0.0009895,0xDE
"mainboardBlue","data",53.58470475,0.0009895,0x08
"mainboardBlue","data",53.585755,0.0009895,0x2E
"mainboardBlue","data",53.58680525,0.0009895,0x09
"mainboardBlue","data",53.58785525,0.0009895,0x8A
